variant_id,pattern_id,category,difficulty,speedup_clang_O3,speedup_clang_polly,min_speedup_across_regimes,resistant
HR-3_v001,HR-3,Human-Style Antipatterns,hard,8.19,7.77,7.77,True
HR-3_v002,HR-3,Human-Style Antipatterns,hard,5.02,4.86,4.86,True
HR-3_v003,HR-3,Human-Style Antipatterns,hard,5.53,5.11,5.11,True
HR-3_v004,HR-3,Human-Style Antipatterns,hard,7.76,8.21,7.76,True
HR-3_v005,HR-3,Human-Style Antipatterns,hard,4.85,3.71,3.71,True
HR-3_v006,HR-3,Human-Style Antipatterns,hard,6.72,6.94,6.72,True
HR-3_v007,HR-3,Human-Style Antipatterns,hard,4.84,5.02,4.84,True
HR-3_v008,HR-3,Human-Style Antipatterns,hard,6.54,6.52,6.52,True
HR-3_v009,HR-3,Human-Style Antipatterns,hard,5.48,5.52,5.48,True
HR-3_v010,HR-3,Human-Style Antipatterns,hard,5.99,5.95,5.95,True
HR-3_v011,HR-3,Human-Style Antipatterns,hard,7.85,7.76,7.76,True
HR-3_v012,HR-3,Human-Style Antipatterns,hard,7.27,8.09,7.27,True
HR-3_v013,HR-3,Human-Style Antipatterns,hard,4.87,5.01,4.87,True
HR-3_v014,HR-3,Human-Style Antipatterns,hard,6.68,6.06,6.06,True
HR-4_v000,HR-4,Human-Style Antipatterns,medium,4.76,4.9,4.76,True
HR-4_v001,HR-4,Human-Style Antipatterns,medium,7.3,6.95,6.95,True
HR-4_v002,HR-4,Human-Style Antipatterns,medium,7.49,7.65,7.49,True
HR-4_v003,HR-4,Human-Style Antipatterns,medium,4.97,5.19,4.97,True
HR-4_v006,HR-4,Human-Style Antipatterns,medium,5.17,4.82,4.82,True
HR-4_v004,HR-4,Human-Style Antipatterns,medium,4.74,4.58,4.58,True
HR-4_v005,HR-4,Human-Style Antipatterns,medium,7.6,7.24,7.24,True
HR-4_v007,HR-4,Human-Style Antipatterns,medium,7.38,6.8,6.8,True
HR-4_v008,HR-4,Human-Style Antipatterns,medium,6.92,7.01,6.92,True
HR-4_v011,HR-4,Human-Style Antipatterns,medium,5.26,4.83,4.83,True
HR-4_v010,HR-4,Human-Style Antipatterns,medium,4.83,5.07,4.83,True
HR-4_v009,HR-4,Human-Style Antipatterns,medium,7.54,7.53,7.53,True
HR-4_v012,HR-4,Human-Style Antipatterns,medium,7.49,7.3,7.3,True
HR-4_v013,HR-4,Human-Style Antipatterns,medium,7.5,7.62,7.5,True
HR-4_v014,HR-4,Human-Style Antipatterns,medium,7.33,7.27,7.27,True
HR-4_v015,HR-4,Human-Style Antipatterns,medium,5.15,4.93,4.93,True
HR-4_v018,HR-4,Human-Style Antipatterns,medium,7.02,7.36,7.02,True
HR-4_v016,HR-4,Human-Style Antipatterns,medium,7.24,7.64,7.24,True
IS-1_v001,IS-1,Input-Sensitive Inefficiency,hard,107.77,96.21,96.21,True
HR-4_v017,HR-4,Human-Style Antipatterns,medium,4.91,4.97,4.91,True
IS-1_v002,IS-1,Input-Sensitive Inefficiency,medium,25.99,34.24,25.99,True
HR-4_v019,HR-4,Human-Style Antipatterns,medium,5.19,4.87,4.87,True
IS-1_v003,IS-1,Input-Sensitive Inefficiency,hard,81.43,85.34,81.43,True
IS-1_v004,IS-1,Input-Sensitive Inefficiency,hard,19.83,19.97,19.83,True
IS-1_v005,IS-1,Input-Sensitive Inefficiency,hard,7.71,7.03,7.03,True
IS-1_v008,IS-1,Input-Sensitive Inefficiency,medium,6.07,5.46,5.46,True
IS-1_v010,IS-1,Input-Sensitive Inefficiency,medium,5.7,5.53,5.53,True
IS-1_v011,IS-1,Input-Sensitive Inefficiency,medium,5.83,6.24,5.83,True
IS-1_v012,IS-1,Input-Sensitive Inefficiency,hard,7.4,7.14,7.14,True
IS-1_v014,IS-1,Input-Sensitive Inefficiency,medium,40.35,42.5,40.35,True
IS-1_v015,IS-1,Input-Sensitive Inefficiency,hard,7.8,7.55,7.55,True
IS-1_v016,IS-1,Input-Sensitive Inefficiency,hard,84.14,92.66,84.14,True
IS-1_v018,IS-1,Input-Sensitive Inefficiency,medium,37.73,40.17,37.73,True
IS-1_v019,IS-1,Input-Sensitive Inefficiency,medium,5.77,5.66,5.66,True
IS-2_v000,IS-2,Input-Sensitive Inefficiency,medium,1.24,1.27,1.24,False
IS-2_v001,IS-2,Input-Sensitive Inefficiency,medium,1.89,1.85,1.85,False
IS-2_v002,IS-2,Input-Sensitive Inefficiency,medium,4.05,3.86,3.86,True
IS-2_v003,IS-2,Input-Sensitive Inefficiency,medium,2.98,2.92,2.92,True
IS-2_v004,IS-2,Input-Sensitive Inefficiency,medium,2.4,2.54,2.4,True
IS-2_v006,IS-2,Input-Sensitive Inefficiency,medium,1.37,1.32,1.32,False
IS-2_v007,IS-2,Input-Sensitive Inefficiency,medium,2.9,3.04,2.9,True
IS-2_v005,IS-2,Input-Sensitive Inefficiency,medium,1.3,1.32,1.3,False
IS-2_v008,IS-2,Input-Sensitive Inefficiency,medium,1.36,1.28,1.28,False
IS-2_v009,IS-2,Input-Sensitive Inefficiency,medium,3.59,3.61,3.59,True
IS-2_v010,IS-2,Input-Sensitive Inefficiency,medium,1.25,1.2,1.2,False
IS-2_v011,IS-2,Input-Sensitive Inefficiency,medium,1.2,1.29,1.2,False
IS-2_v012,IS-2,Input-Sensitive Inefficiency,medium,2.3,2.29,2.29,True
IS-2_v013,IS-2,Input-Sensitive Inefficiency,medium,1.29,1.31,1.29,False
IS-2_v014,IS-2,Input-Sensitive Inefficiency,medium,3.15,3.45,3.15,True
IS-3_v000,IS-3,Input-Sensitive Inefficiency,hard,1253.75,1226.8,1226.8,True
IS-3_v001,IS-3,Input-Sensitive Inefficiency,hard,1182.65,1158.5,1158.5,True
IS-3_v002,IS-3,Input-Sensitive Inefficiency,hard,542.9,604.1,542.9,True
IS-3_v003,IS-3,Input-Sensitive Inefficiency,hard,253.25,253.15,253.15,True
IS-3_v004,IS-3,Input-Sensitive Inefficiency,hard,187.55,193.35,187.55,True
IS-3_v005,IS-3,Input-Sensitive Inefficiency,hard,589.75,569.9,569.9,True
IS-3_v006,IS-3,Input-Sensitive Inefficiency,hard,555.05,526.0,526.0,True
IS-3_v007,IS-3,Input-Sensitive Inefficiency,hard,1132.95,1113.5,1113.5,True
IS-3_v008,IS-3,Input-Sensitive Inefficiency,hard,86.2,84.85,84.85,True
IS-3_v009,IS-3,Input-Sensitive Inefficiency,hard,1056.85,1302.2,1056.85,True
IS-3_v010,IS-3,Input-Sensitive Inefficiency,hard,291.55,284.2,284.2,True
IS-3_v011,IS-3,Input-Sensitive Inefficiency,hard,286.4,277.85,277.85,True
IS-3_v012,IS-3,Input-Sensitive Inefficiency,hard,255.05,289.9,255.05,True
IS-3_v013,IS-3,Input-Sensitive Inefficiency,hard,567.65,598.0,567.65,True
IS-3_v014,IS-3,Input-Sensitive Inefficiency,hard,569.35,540.8,540.8,True
IS-4_v000,IS-4,Input-Sensitive Inefficiency,hard,3.24,6.52,3.24,True
IS-4_v001,IS-4,Input-Sensitive Inefficiency,hard,5.48,5.39,5.39,True
IS-4_v002,IS-4,Input-Sensitive Inefficiency,hard,4.95,6.11,4.95,True
IS-4_v003,IS-4,Input-Sensitive Inefficiency,hard,5.32,4.44,4.44,True
IS-4_v004,IS-4,Input-Sensitive Inefficiency,hard,6.48,6.45,6.45,True
IS-4_v006,IS-4,Input-Sensitive Inefficiency,hard,6.63,6.16,6.16,True
IS-4_v007,IS-4,Input-Sensitive Inefficiency,hard,5.32,6.42,5.32,True
IS-4_v010,IS-4,Input-Sensitive Inefficiency,hard,5.19,6.65,5.19,True
IS-4_v011,IS-4,Input-Sensitive Inefficiency,hard,8.07,5.74,5.74,True
IS-5_v001,IS-5,Input-Sensitive Inefficiency,hard,2.73,6.22,2.73,True
IS-5_v000,IS-5,Input-Sensitive Inefficiency,hard,1.14,6.19,1.14,False
IS-5_v003,IS-5,Input-Sensitive Inefficiency,hard,3.4,3.63,3.4,True
IS-5_v006,IS-5,Input-Sensitive Inefficiency,hard,5.21,10.91,5.21,True
IS-5_v004,IS-5,Input-Sensitive Inefficiency,hard,3.2,4.4,3.2,True
IS-5_v009,IS-5,Input-Sensitive Inefficiency,hard,4.14,9.73,4.14,True
IS-5_v008,IS-5,Input-Sensitive Inefficiency,hard,3.57,4.71,3.57,True
IS-5_v007,IS-5,Input-Sensitive Inefficiency,hard,1.29,3.94,1.29,False
IS-5_v010,IS-5,Input-Sensitive Inefficiency,hard,1.73,5.99,1.73,False
IS-5_v012,IS-5,Input-Sensitive Inefficiency,hard,3.15,10.18,3.15,True
IS-5_v014,IS-5,Input-Sensitive Inefficiency,hard,4.98,10.32,4.98,True
IS-5_v013,IS-5,Input-Sensitive Inefficiency,hard,3.91,10.11,3.91,True
IS-5_v011,IS-5,Input-Sensitive Inefficiency,hard,2.32,5.46,2.32,True
IS-5_v016,IS-5,Input-Sensitive Inefficiency,hard,3.53,8.95,3.53,True
IS-5_v015,IS-5,Input-Sensitive Inefficiency,hard,2.55,5.52,2.55,True
IS-5_v018,IS-5,Input-Sensitive Inefficiency,hard,2.56,5.72,2.56,True
IS-5_v017,IS-5,Input-Sensitive Inefficiency,hard,3.35,5.75,3.35,True
MI-1_v000,MI-1,Memory & IO,hard,29.62,39.05,29.62,True
MI-1_v001,MI-1,Memory & IO,hard,20.11,15.65,15.65,True
MI-1_v002,MI-1,Memory & IO,hard,61.46,61.92,61.46,True
MI-1_v003,MI-1,Memory & IO,hard,25.9,56.83,25.9,True
IS-5_v019,IS-5,Input-Sensitive Inefficiency,hard,4.39,13.67,4.39,True
MI-1_v004,MI-1,Memory & IO,hard,19.79,19.7,19.7,True
MI-1_v005,MI-1,Memory & IO,hard,22.33,18.94,18.94,True
MI-1_v006,MI-1,Memory & IO,hard,27.93,26.25,26.25,True
MI-1_v007,MI-1,Memory & IO,hard,24.55,25.47,24.55,True
MI-1_v008,MI-1,Memory & IO,hard,55.63,57.09,55.63,True
MI-1_v009,MI-1,Memory & IO,hard,20.36,20.32,20.32,True
MI-1_v010,MI-1,Memory & IO,hard,18.99,9.19,9.19,True
MI-1_v011,MI-1,Memory & IO,hard,55.43,55.53,55.43,True
MI-1_v012,MI-1,Memory & IO,hard,11.98,19.21,11.98,True
MI-1_v013,MI-1,Memory & IO,hard,55.06,55.21,55.06,True
MI-1_v014,MI-1,Memory & IO,hard,55.96,54.01,54.01,True
MI-2_v001,MI-2,Memory & IO,medium,2.63,2.96,2.63,True
MI-2_v002,MI-2,Memory & IO,medium,2.81,2.86,2.81,True
MI-2_v003,MI-2,Memory & IO,medium,2.83,2.77,2.77,True
MI-2_v004,MI-2,Memory & IO,medium,2.61,2.68,2.61,True
MI-2_v005,MI-2,Memory & IO,medium,2.33,2.61,2.33,True
MI-2_v006,MI-2,Memory & IO,medium,2.85,2.67,2.67,True
MI-2_v007,MI-2,Memory & IO,medium,2.83,2.87,2.83,True
MI-2_v008,MI-2,Memory & IO,medium,2.83,2.71,2.71,True
MI-2_v009,MI-2,Memory & IO,medium,2.78,2.89,2.78,True
MI-2_v010,MI-2,Memory & IO,medium,2.76,2.67,2.67,True
MI-2_v011,MI-2,Memory & IO,medium,2.8,2.75,2.75,True
MI-2_v012,MI-2,Memory & IO,medium,2.5,2.8,2.5,True
MI-2_v013,MI-2,Memory & IO,medium,2.71,3.67,2.71,True
MI-2_v014,MI-2,Memory & IO,medium,2.82,2.57,2.57,True
MI-3_v000,MI-3,Memory & IO,hard,18.44,18.69,18.44,True
MI-3_v001,MI-3,Memory & IO,hard,16.37,15.16,15.16,True
MI-3_v002,MI-3,Memory & IO,hard,17.62,16.63,16.63,True
MI-3_v003,MI-3,Memory & IO,hard,19.28,18.08,18.08,True
MI-3_v004,MI-3,Memory & IO,hard,19.48,18.31,18.31,True
MI-3_v005,MI-3,Memory & IO,hard,13.39,20.65,13.39,True
MI-3_v006,MI-3,Memory & IO,hard,20.05,19.64,19.64,True
MI-3_v007,MI-3,Memory & IO,hard,18.49,20.42,18.49,True
MI-3_v008,MI-3,Memory & IO,hard,17.85,18.24,17.85,True
MI-3_v009,MI-3,Memory & IO,hard,19.02,19.34,19.02,True
MI-3_v010,MI-3,Memory & IO,hard,16.68,16.65,16.65,True
MI-3_v011,MI-3,Memory & IO,hard,16.67,17.08,16.67,True
MI-3_v012,MI-3,Memory & IO,hard,17.37,19.64,17.37,True
MI-3_v013,MI-3,Memory & IO,hard,16.04,16.59,16.04,True
MI-3_v014,MI-3,Memory & IO,hard,18.19,15.09,15.09,True
MI-4_v000,MI-4,Memory & IO,medium,6.04,3.45,3.45,True
MI-4_v001,MI-4,Memory & IO,medium,1.58,1.18,1.18,False
MI-4_v002,MI-4,Memory & IO,medium,9.22,2.35,2.35,True
MI-4_v003,MI-4,Memory & IO,medium,16.05,3.59,3.59,True
MI-4_v004,MI-4,Memory & IO,medium,5.91,3.72,3.72,True
MI-4_v008,MI-4,Memory & IO,medium,3.82,3.36,3.36,True
MI-4_v009,MI-4,Memory & IO,medium,5.58,1.76,1.76,False
MI-4_v010,MI-4,Memory & IO,medium,5.59,2.08,2.08,True
MI-4_v011,MI-4,Memory & IO,medium,5.82,2.93,2.93,True
MI-4_v012,MI-4,Memory & IO,medium,,,,
MI-4_v014,MI-4,Memory & IO,medium,13.29,11.81,11.81,True
MI-4_v016,MI-4,Memory & IO,medium,2.35,4.35,2.35,True
MI-4_v017,MI-4,Memory & IO,medium,6.25,1.83,1.83,False
SR-1_v000,SR-1,Semantic Redundancy,hard,169.96,772.6,169.96,True
SR-1_v002,SR-1,Semantic Redundancy,easy,498.77,974.35,498.77,True
SR-1_v003,SR-1,Semantic Redundancy,easy,148.24,149.03,148.24,True
SR-1_v001,SR-1,Semantic Redundancy,hard,54170.8,48012.39,48012.39,True
SR-1_v008,SR-1,Semantic Redundancy,hard,1191.29,1457.67,1191.29,True
SR-1_v004,SR-1,Semantic Redundancy,hard,12223.2,43332.08,12223.2,True
SR-1_v006,SR-1,Semantic Redundancy,hard,9228.66,2613.15,2613.15,True
SR-1_v009,SR-1,Semantic Redundancy,hard,1612.77,1603.23,1603.23,True
SR-1_v007,SR-1,Semantic Redundancy,hard,54496.12,45910.58,45910.58,True
SR-1_v014,SR-1,Semantic Redundancy,hard,7629.47,7708.33,7629.47,True
SR-2_v000,SR-2,Semantic Redundancy,easy,32.63,31.22,31.22,True
SR-1_v012,SR-1,Semantic Redundancy,easy,1155.76,1194.39,1155.76,True
SR-1_v013,SR-1,Semantic Redundancy,hard,2131.45,9501.11,2131.45,True
SR-2_v002,SR-2,Semantic Redundancy,easy,32.22,32.23,32.22,True
SR-1_v011,SR-1,Semantic Redundancy,hard,5443.29,21716.69,5443.29,True
SR-2_v005,SR-2,Semantic Redundancy,medium,68.03,64.24,64.24,True
SR-2_v001,SR-2,Semantic Redundancy,medium,253.89,201.6,201.6,True
SR-2_v003,SR-2,Semantic Redundancy,medium,76.82,70.02,70.02,True
SR-2_v006,SR-2,Semantic Redundancy,easy,24.44,34.73,24.44,True
SR-2_v008,SR-2,Semantic Redundancy,easy,26.0,29.35,26.0,True
SR-2_v009,SR-2,Semantic Redundancy,medium,66.42,79.98,66.42,True
SR-2_v011,SR-2,Semantic Redundancy,easy,24.76,38.03,24.76,True
SR-2_v004,SR-2,Semantic Redundancy,medium,255.04,280.44,255.04,True
SR-2_v012,SR-2,Semantic Redundancy,easy,31.5,34.46,31.5,True
SR-2_v010,SR-2,Semantic Redundancy,easy,316.77,244.89,244.89,True
SR-2_v007,SR-2,Semantic Redundancy,medium,247.34,243.92,243.92,True
SR-2_v016,SR-2,Semantic Redundancy,easy,24.64,35.23,24.64,True
SR-2_v019,SR-2,Semantic Redundancy,easy,31.61,34.15,31.61,True
SR-2_v018,SR-2,Semantic Redundancy,medium,71.34,38.88,38.88,True
SR-2_v013,SR-2,Semantic Redundancy,medium,241.44,205.62,205.62,True
SR-2_v014,SR-2,Semantic Redundancy,easy,256.17,234.51,234.51,True
SR-3_v001,SR-3,Semantic Redundancy,easy,6285.27,813.02,813.02,True
SR-3_v002,SR-3,Semantic Redundancy,easy,330.27,268.43,268.43,True
SR-2_v015,SR-2,Semantic Redundancy,easy,215.18,204.7,204.7,True
SR-3_v000,SR-3,Semantic Redundancy,easy,14084.48,3548.49,3548.49,True
SR-2_v017,SR-2,Semantic Redundancy,easy,299.78,255.49,255.49,True
SR-3_v003,SR-3,Semantic Redundancy,easy,3745.71,1199.61,1199.61,True
SR-3_v004,SR-3,Semantic Redundancy,easy,625.16,383.61,383.61,True
SR-3_v006,SR-3,Semantic Redundancy,easy,1802.41,147.76,147.76,True
SR-3_v005,SR-3,Semantic Redundancy,easy,8108.0,1926.36,1926.36,True
SR-3_v007,SR-3,Semantic Redundancy,easy,1748.21,162.82,162.82,True
SR-3_v009,SR-3,Semantic Redundancy,easy,2339.38,194.25,194.25,True
SR-3_v010,SR-3,Semantic Redundancy,easy,10396.93,620.15,620.15,True
SR-3_v011,SR-3,Semantic Redundancy,medium,6.12,3.2,3.2,True
SR-3_v012,SR-3,Semantic Redundancy,easy,1840.53,341.1,341.1,True
SR-3_v013,SR-3,Semantic Redundancy,easy,1512.32,505.21,505.21,True
SR-3_v014,SR-3,Semantic Redundancy,easy,5335.48,353.65,353.65,True
SR-4_v000,SR-4,Semantic Redundancy,easy,281.57,279.0,279.0,True
SR-4_v002,SR-4,Semantic Redundancy,hard,8148.8,7393.25,7393.25,True
SR-4_v005,SR-4,Semantic Redundancy,easy,1127.29,558.62,558.62,True
SR-4_v001,SR-4,Semantic Redundancy,easy,15773.04,16582.12,15773.04,True
SR-4_v007,SR-4,Semantic Redundancy,easy,1089.62,980.5,980.5,True
SR-4_v008,SR-4,Semantic Redundancy,hard,25621.2,26229.8,25621.2,True
SR-4_v006,SR-4,Semantic Redundancy,hard,1701.84,2786.77,1701.84,True
SR-1_v005,SR-1,Semantic Redundancy,hard,13287.09,14791.02,13287.09,True
SR-4_v009,SR-4,Semantic Redundancy,hard,6703.66,2321.36,2321.36,True
SR-4_v010,SR-4,Semantic Redundancy,easy,27217.67,23622.0,23622.0,True
SR-5_v000,SR-5,Semantic Redundancy,hard,39.18,28.05,28.05,True
SR-5_v001,SR-5,Semantic Redundancy,hard,31.4,32.38,31.4,True
SR-5_v002,SR-5,Semantic Redundancy,hard,40.87,29.83,29.83,True
SR-4_v003,SR-4,Semantic Redundancy,easy,17526.4,14699.88,14699.88,True
SR-5_v004,SR-5,Semantic Redundancy,hard,13.35,17.28,13.35,True
SR-4_v013,SR-4,Semantic Redundancy,hard,2918.5,14582.57,2918.5,True
SR-5_v003,SR-5,Semantic Redundancy,hard,52.16,31.65,31.65,True
SR-5_v005,SR-5,Semantic Redundancy,hard,123.46,67.02,67.02,True
SR-5_v007,SR-5,Semantic Redundancy,hard,99.21,61.13,61.13,True
SR-5_v006,SR-5,Semantic Redundancy,hard,116.16,53.22,53.22,True
SR-5_v008,SR-5,Semantic Redundancy,hard,240.78,108.75,108.75,True
SR-5_v009,SR-5,Semantic Redundancy,hard,51.62,26.4,26.4,True
SR-5_v010,SR-5,Semantic Redundancy,hard,37.34,30.17,30.17,True
SR-1_v010,SR-1,Semantic Redundancy,hard,99093.71,53873.35,53873.35,True
SR-3_v008,SR-3,Semantic Redundancy,easy,51940.18,11505.38,11505.38,True
SR-5_v012,SR-5,Semantic Redundancy,hard,57.35,24.66,24.66,True
SR-5_v011,SR-5,Semantic Redundancy,hard,139.67,57.47,57.47,True
SR-5_v013,SR-5,Semantic Redundancy,hard,150.97,66.65,66.65,True
SR-5_v014,SR-5,Semantic Redundancy,hard,102.28,67.92,67.92,True
COMP_v003,COMP,Composed,hard,1.82,2.23,1.82,False
COMP_v009,COMP,Composed,hard,1.95,2.27,1.95,False
COMP_v017,COMP,Composed,hard,1.94,2.25,1.94,False
COMP_v021,COMP,Composed,hard,1.95,2.23,1.95,False
COMP_v058,COMP,Composed,hard,2.04,2.05,2.04,True
COMP_v069,COMP,Composed,hard,2.13,2.33,2.13,True
COMP_v083,COMP,Composed,hard,2.68,2.09,2.09,True
COMP_v121,COMP,Composed,hard,2.24,2.34,2.24,True
COMP_v165,COMP,Composed,hard,2.32,2.21,2.21,True
COMP_v190,COMP,Composed,hard,2.39,2.34,2.34,True
COMP_v264,COMP,Composed,hard,2.21,2.37,2.21,True
COMP_v315,COMP,Composed,hard,2.34,2.03,2.03,True
COMP_v372,COMP,Composed,hard,2.07,2.31,2.07,True
COMP_v385,COMP,Composed,hard,2.23,2.36,2.23,True
COMP_v460,COMP,Composed,hard,2.37,2.39,2.37,True
COMP_v481,COMP,Composed,hard,2.11,2.44,2.11,True
COMP_v492,COMP,Composed,hard,2.38,2.32,2.32,True
COMP_v535,COMP,Composed,hard,2.29,2.23,2.23,True
COMP_v557,COMP,Composed,hard,2.26,2.02,2.02,True
COMP_v598,COMP,Composed,hard,2.34,2.21,2.21,True
COMP_v603,COMP,Composed,hard,2.26,2.19,2.19,True
COMP_v608,COMP,Composed,hard,2.33,2.51,2.33,True
COMP_v662,COMP,Composed,hard,2.16,2.06,2.06,True
COMP_v666,COMP,Composed,hard,2.37,2.06,2.06,True
DS-3_v000,DS-3,Data Structure,medium,3.61,3.72,3.61,True
COMP_v694,COMP,Composed,hard,2.21,2.16,2.16,True
DS-3_v001,DS-3,Data Structure,medium,3.86,2.6,2.6,True
DS-3_v003,DS-3,Data Structure,medium,2.61,2.56,2.56,True
DS-3_v002,DS-3,Data Structure,medium,4.26,5.44,4.26,True
DS-3_v004,DS-3,Data Structure,medium,3.19,4.48,3.19,True
DS-3_v006,DS-3,Data Structure,medium,3.45,1.61,1.61,False
DS-3_v005,DS-3,Data Structure,medium,4.48,6.17,4.48,True
DS-3_v007,DS-3,Data Structure,medium,4.81,5.79,4.81,True
DS-3_v008,DS-3,Data Structure,medium,6.4,6.25,6.25,True
DS-3_v010,DS-3,Data Structure,medium,4.12,3.89,3.89,True
DS-3_v011,DS-3,Data Structure,medium,3.58,1.57,1.57,False
DS-3_v009,DS-3,Data Structure,medium,7.09,4.12,4.12,True
DS-3_v013,DS-3,Data Structure,medium,2.98,4.6,2.98,True
DS-3_v014,DS-3,Data Structure,medium,1.89,2.11,1.89,False
DS-3_v012,DS-3,Data Structure,medium,2.72,3.95,2.72,True
DS-3_v015,DS-3,Data Structure,medium,2.33,1.41,1.41,False
DS-3_v016,DS-3,Data Structure,medium,4.3,3.97,3.97,True
DS-3_v017,DS-3,Data Structure,medium,1.92,1.24,1.24,False
DS-3_v018,DS-3,Data Structure,medium,2.34,1.22,1.22,False
DS-4_v006,DS-4,Data Structure Inefficiency,medium,1.14,3.23,1.14,False
DS-3_v019,DS-3,Data Structure,medium,2.8,1.97,1.97,False
DS-4_v010,DS-4,Data Structure Inefficiency,hard,2.24,2.69,2.24,True
DS-4_v015,DS-4,Data Structure Inefficiency,medium,2.2,6.32,2.2,True
DS-4_v016,DS-4,Data Structure Inefficiency,medium,1.89,4.41,1.89,False
IS-1_v000,IS-1,Input-Sensitive Inefficiency,medium,1.3,1.49,1.3,False
IS-1_v006,IS-1,Input-Sensitive Inefficiency,medium,1.63,1.73,1.63,False
IS-1_v007,IS-1,Input-Sensitive Inefficiency,medium,1.4,1.64,1.4,False
IS-1_v009,IS-1,Input-Sensitive Inefficiency,medium,1.53,1.33,1.33,False
IS-1_v013,IS-1,Input-Sensitive Inefficiency,medium,1.43,1.45,1.43,False
IS-1_v017,IS-1,Input-Sensitive Inefficiency,medium,1.6,1.42,1.42,False
IS-4_v005,IS-4,Input-Sensitive Inefficiency,hard,1.06,1.02,1.02,False
IS-4_v008,IS-4,Input-Sensitive Inefficiency,hard,1.0,1.01,1.0,False
IS-4_v009,IS-4,Input-Sensitive Inefficiency,hard,0.99,1.01,0.99,False
IS-4_v012,IS-4,Input-Sensitive Inefficiency,hard,0.97,0.96,0.96,False
IS-4_v013,IS-4,Input-Sensitive Inefficiency,hard,1.15,0.94,0.94,False
IS-4_v014,IS-4,Input-Sensitive Inefficiency,hard,6.77,6.2,6.2,True
MI-2_v000,MI-2,Memory & IO,medium,2.71,3.13,2.71,True
SR-4_v014,SR-4,Semantic Redundancy,easy,29688.05,37132.9,29688.05,True
IS-5_v002,IS-5,Input-Sensitive Inefficiency,hard,2.71,7.81,2.71,True
MI-4_v005,MI-4,Memory & IO,medium,1.39,1.41,1.39,False
MI-4_v006,MI-4,Memory & IO,medium,0.91,1.17,0.91,False
MI-4_v007,MI-4,Memory & IO,medium,1.26,1.36,1.26,False
IS-5_v005,IS-5,Input-Sensitive Inefficiency,hard,2.88,7.94,2.88,True
MI-4_v013,MI-4,Memory & IO,medium,1.47,1.7,1.47,False
MI-4_v015,MI-4,Memory & IO,medium,1.21,1.18,1.18,False
MI-4_v018,MI-4,Memory & IO,medium,1.77,1.19,1.19,False
MI-4_v019,MI-4,Memory & IO,medium,1.13,1.42,1.13,False
SR-4_v004,SR-4,Semantic Redundancy,easy,1.11,1.27,1.11,False
SR-4_v011,SR-4,Semantic Redundancy,hard,1.83,1.92,1.83,False
SR-4_v012,SR-4,Semantic Redundancy,hard,1.71,1.5,1.5,False
HO-AL-3_v001,HO-AL-3,Algorithmic Inefficiency,hard,0.5,0.52,0.5,False
HO-AL-3_v004,HO-AL-3,Algorithmic Inefficiency,hard,0.48,0.5,0.48,False
HO-AL-1_v000,HO-AL-1,Algorithmic Inefficiency,hard,111.84,2244.0,111.84,True
HO-AL-1_v001,HO-AL-1,Algorithmic Inefficiency,hard,2145.0,2145.0,2145.0,True
HO-AL-1_v002,HO-AL-1,Algorithmic Inefficiency,hard,6194.0,110.36,110.36,True
HO-AL-1_v003,HO-AL-1,Algorithmic Inefficiency,hard,8984.0,351.88,351.88,True
HO-AL-1_v004,HO-AL-1,Algorithmic Inefficiency,hard,2969.0,2871.0,2871.0,True
HO-AL-2_v000,HO-AL-2,Algorithmic Inefficiency,hard,55.41,58.44,55.41,True
HO-AL-2_v001,HO-AL-2,Algorithmic Inefficiency,hard,33.08,30.21,30.21,True
HO-AL-2_v002,HO-AL-2,Algorithmic Inefficiency,hard,86.3,83.47,83.47,True
HO-AL-2_v003,HO-AL-2,Algorithmic Inefficiency,hard,111.94,105.52,105.52,True
HO-AL-2_v004,HO-AL-2,Algorithmic Inefficiency,hard,44.98,40.97,40.97,True
HO-AL-3_v000,HO-AL-3,Algorithmic Inefficiency,hard,3.02,2.95,2.95,True
HO-AL-3_v002,HO-AL-3,Algorithmic Inefficiency,hard,4.88,4.73,4.73,True
HO-AL-3_v003,HO-AL-3,Algorithmic Inefficiency,hard,,,,
HO-AL-4_v000,HO-AL-4,Algorithmic Inefficiency,hard,1.03,0.95,0.95,False
HO-AL-4_v001,HO-AL-4,Algorithmic Inefficiency,hard,0.95,0.92,0.92,False
HO-AL-4_v002,HO-AL-4,Algorithmic Inefficiency,hard,1.02,0.97,0.97,False
HO-AL-4_v003,HO-AL-4,Algorithmic Inefficiency,hard,0.96,0.9,0.9,False
HO-AL-4_v004,HO-AL-4,Algorithmic Inefficiency,hard,0.99,0.98,0.98,False
HO-CF-1_v000,HO-CF-1,Control Flow,hard,10.07,10.3,10.07,True
HO-CF-1_v001,HO-CF-1,Control Flow,hard,9.4,8.59,8.59,True
HO-CF-1_v002,HO-CF-1,Control Flow,hard,10.32,10.01,10.01,True
HO-CF-1_v003,HO-CF-1,Control Flow,hard,9.68,9.79,9.68,True
HO-CF-1_v004,HO-CF-1,Control Flow,hard,8.96,7.99,7.99,True
HO-CF-2_v000,HO-CF-2,Control Flow,hard,1.08,1.08,1.08,False
HO-CF-2_v001,HO-CF-2,Control Flow,hard,1.08,1.1,1.08,False
